url,label
/Users/rob/Downloads/train/cat.10103.jpg,False
/Users/rob/Downloads/train/cat.10104.jpg,False
/Users/rob/Downloads/train/cat.10105.jpg,False
/Users/rob/Downloads/train/cat.10106.jpg,False
/Users/rob/Downloads/train/cat.10107.jpg,False
/Users/rob/Downloads/train/cat.10108.jpg,False
/Users/rob/Downloads/train/cat.10109.jpg,False
/Users/rob/Downloads/train/cat.1011.jpg,False
/Users/rob/Downloads/train/cat.10110.jpg,False
/Users/rob/Downloads/train/cat.10111.jpg,False
/Users/rob/Downloads/train/cat.10112.jpg,False
/Users/rob/Downloads/train/cat.10113.jpg,False
/Users/rob/Downloads/train/cat.10114.jpg,False
/Users/rob/Downloads/train/cat.10115.jpg,False
/Users/rob/Downloads/train/cat.10116.jpg,False
/Users/rob/Downloads/train/cat.10117.jpg,False
/Users/rob/Downloads/train/cat.10118.jpg,False
/Users/rob/Downloads/train/cat.10119.jpg,False
/Users/rob/Downloads/train/cat.1012.jpg,False
/Users/rob/Downloads/train/cat.10120.jpg,False
/Users/rob/Downloads/train/cat.10121.jpg,False
/Users/rob/Downloads/train/cat.10122.jpg,False
/Users/rob/Downloads/train/cat.10123.jpg,False
/Users/rob/Downloads/train/cat.10124.jpg,False
/Users/rob/Downloads/train/cat.10125.jpg,False
/Users/rob/Downloads/train/cat.10126.jpg,False
/Users/rob/Downloads/train/cat.10127.jpg,False
/Users/rob/Downloads/train/cat.10128.jpg,False
/Users/rob/Downloads/train/cat.10129.jpg,False
/Users/rob/Downloads/train/cat.1013.jpg,False
/Users/rob/Downloads/train/cat.10130.jpg,False
/Users/rob/Downloads/train/cat.10131.jpg,False
/Users/rob/Downloads/train/cat.10132.jpg,False
/Users/rob/Downloads/train/cat.10133.jpg,False
/Users/rob/Downloads/train/cat.10134.jpg,False
/Users/rob/Downloads/train/cat.10135.jpg,False
/Users/rob/Downloads/train/cat.10136.jpg,False
/Users/rob/Downloads/train/cat.10137.jpg,False
/Users/rob/Downloads/train/cat.10138.jpg,False
/Users/rob/Downloads/train/cat.10139.jpg,False
/Users/rob/Downloads/train/cat.1014.jpg,False
/Users/rob/Downloads/train/cat.10140.jpg,False
/Users/rob/Downloads/train/cat.10141.jpg,False
/Users/rob/Downloads/train/cat.10142.jpg,False
/Users/rob/Downloads/train/cat.10143.jpg,False
/Users/rob/Downloads/train/cat.10144.jpg,False
/Users/rob/Downloads/train/cat.10145.jpg,False
/Users/rob/Downloads/train/cat.10146.jpg,False
/Users/rob/Downloads/train/cat.10147.jpg,False
/Users/rob/Downloads/train/cat.10148.jpg,False
/Users/rob/Downloads/train/cat.10149.jpg,False
/Users/rob/Downloads/train/cat.1015.jpg,False
/Users/rob/Downloads/train/cat.10150.jpg,False
/Users/rob/Downloads/train/cat.10151.jpg,False
/Users/rob/Downloads/train/cat.10152.jpg,False
/Users/rob/Downloads/train/cat.10153.jpg,False
/Users/rob/Downloads/train/cat.10154.jpg,False
/Users/rob/Downloads/train/cat.10155.jpg,False
/Users/rob/Downloads/train/cat.10156.jpg,False
/Users/rob/Downloads/train/cat.10157.jpg,False
/Users/rob/Downloads/train/cat.10158.jpg,False
/Users/rob/Downloads/train/cat.10159.jpg,False
/Users/rob/Downloads/train/cat.1016.jpg,False
/Users/rob/Downloads/train/cat.10160.jpg,False
/Users/rob/Downloads/train/cat.10161.jpg,False
/Users/rob/Downloads/train/cat.10162.jpg,False
/Users/rob/Downloads/train/cat.10163.jpg,False
/Users/rob/Downloads/train/cat.10164.jpg,False
/Users/rob/Downloads/train/cat.10165.jpg,False
/Users/rob/Downloads/train/cat.10166.jpg,False
/Users/rob/Downloads/train/cat.10167.jpg,False
/Users/rob/Downloads/train/cat.10168.jpg,False
/Users/rob/Downloads/train/cat.10169.jpg,False
/Users/rob/Downloads/train/cat.1017.jpg,False
/Users/rob/Downloads/train/cat.10170.jpg,False
/Users/rob/Downloads/train/cat.10171.jpg,False
/Users/rob/Downloads/train/cat.10172.jpg,False
/Users/rob/Downloads/train/cat.10173.jpg,False
/Users/rob/Downloads/train/cat.10174.jpg,False
/Users/rob/Downloads/train/cat.10175.jpg,False
/Users/rob/Downloads/train/cat.10176.jpg,False
/Users/rob/Downloads/train/cat.10177.jpg,False
/Users/rob/Downloads/train/cat.10178.jpg,False
/Users/rob/Downloads/train/cat.10179.jpg,False
/Users/rob/Downloads/train/cat.1018.jpg,False
/Users/rob/Downloads/train/cat.10180.jpg,False
/Users/rob/Downloads/train/cat.10181.jpg,False
/Users/rob/Downloads/train/cat.10182.jpg,False
/Users/rob/Downloads/train/cat.10183.jpg,False
/Users/rob/Downloads/train/cat.10184.jpg,False
/Users/rob/Downloads/train/cat.10185.jpg,False
/Users/rob/Downloads/train/cat.10186.jpg,False
/Users/rob/Downloads/train/cat.10187.jpg,False
/Users/rob/Downloads/train/cat.10188.jpg,False
/Users/rob/Downloads/train/cat.10189.jpg,False
/Users/rob/Downloads/train/cat.1019.jpg,False
/Users/rob/Downloads/train/cat.10190.jpg,False
/Users/rob/Downloads/train/cat.10191.jpg,False
/Users/rob/Downloads/train/cat.10192.jpg,False
/Users/rob/Downloads/train/cat.10193.jpg,False
/Users/rob/Downloads/train/cat.10194.jpg,False
/Users/rob/Downloads/train/cat.10195.jpg,False
/Users/rob/Downloads/train/cat.10196.jpg,False
/Users/rob/Downloads/train/cat.10197.jpg,False
/Users/rob/Downloads/train/cat.10198.jpg,False
/Users/rob/Downloads/train/cat.10199.jpg,False
/Users/rob/Downloads/train/cat.102.jpg,False
/Users/rob/Downloads/train/cat.1020.jpg,False
/Users/rob/Downloads/train/cat.10200.jpg,False
/Users/rob/Downloads/train/cat.10201.jpg,False
/Users/rob/Downloads/train/cat.10202.jpg,False
/Users/rob/Downloads/train/cat.10203.jpg,False
/Users/rob/Downloads/train/cat.10204.jpg,False
/Users/rob/Downloads/train/cat.10205.jpg,False
/Users/rob/Downloads/train/cat.10206.jpg,False
/Users/rob/Downloads/train/cat.10207.jpg,False
/Users/rob/Downloads/train/cat.10208.jpg,False
/Users/rob/Downloads/train/cat.10209.jpg,False
/Users/rob/Downloads/train/cat.1021.jpg,False
/Users/rob/Downloads/train/cat.10210.jpg,False
/Users/rob/Downloads/train/cat.10211.jpg,False
/Users/rob/Downloads/train/cat.10212.jpg,False
/Users/rob/Downloads/train/cat.10213.jpg,False
/Users/rob/Downloads/train/cat.10214.jpg,False
/Users/rob/Downloads/train/cat.10215.jpg,False
/Users/rob/Downloads/train/cat.10216.jpg,False
/Users/rob/Downloads/train/cat.10217.jpg,False
/Users/rob/Downloads/train/cat.10218.jpg,False
/Users/rob/Downloads/train/cat.10219.jpg,False
/Users/rob/Downloads/train/cat.1022.jpg,False
/Users/rob/Downloads/train/cat.10220.jpg,False
/Users/rob/Downloads/train/cat.10221.jpg,False
/Users/rob/Downloads/train/cat.10222.jpg,False
/Users/rob/Downloads/train/cat.10223.jpg,False
/Users/rob/Downloads/train/cat.10224.jpg,False
/Users/rob/Downloads/train/cat.10225.jpg,False
/Users/rob/Downloads/train/cat.10226.jpg,False
/Users/rob/Downloads/train/cat.10227.jpg,False
/Users/rob/Downloads/train/cat.10228.jpg,False
/Users/rob/Downloads/train/cat.10229.jpg,False
/Users/rob/Downloads/train/cat.1023.jpg,False
/Users/rob/Downloads/train/cat.10230.jpg,False
/Users/rob/Downloads/train/cat.10231.jpg,False
/Users/rob/Downloads/train/cat.10232.jpg,False
/Users/rob/Downloads/train/cat.10233.jpg,False
/Users/rob/Downloads/train/cat.10234.jpg,False
/Users/rob/Downloads/train/cat.10235.jpg,False
/Users/rob/Downloads/train/cat.10236.jpg,False
/Users/rob/Downloads/train/cat.10237.jpg,False
/Users/rob/Downloads/train/cat.10238.jpg,False
/Users/rob/Downloads/train/cat.10239.jpg,False
/Users/rob/Downloads/train/cat.1024.jpg,False
/Users/rob/Downloads/train/cat.10240.jpg,False
/Users/rob/Downloads/train/cat.10241.jpg,False
/Users/rob/Downloads/train/cat.10242.jpg,False
/Users/rob/Downloads/train/cat.10243.jpg,False
/Users/rob/Downloads/train/cat.10244.jpg,False
/Users/rob/Downloads/train/cat.10245.jpg,False
/Users/rob/Downloads/train/cat.10246.jpg,False
/Users/rob/Downloads/train/cat.10247.jpg,False
/Users/rob/Downloads/train/cat.10248.jpg,False
/Users/rob/Downloads/train/cat.10249.jpg,False
/Users/rob/Downloads/train/cat.1025.jpg,False
/Users/rob/Downloads/train/cat.10250.jpg,False
/Users/rob/Downloads/train/cat.10251.jpg,False
/Users/rob/Downloads/train/cat.10252.jpg,False
/Users/rob/Downloads/train/cat.10253.jpg,False
/Users/rob/Downloads/train/cat.10254.jpg,False
/Users/rob/Downloads/train/cat.10255.jpg,False
/Users/rob/Downloads/train/cat.10256.jpg,False
/Users/rob/Downloads/train/cat.10257.jpg,False
/Users/rob/Downloads/train/cat.10258.jpg,False
/Users/rob/Downloads/train/cat.10259.jpg,False
/Users/rob/Downloads/train/cat.1026.jpg,False
/Users/rob/Downloads/train/cat.10260.jpg,False
/Users/rob/Downloads/train/cat.10261.jpg,False
/Users/rob/Downloads/train/cat.10262.jpg,False
/Users/rob/Downloads/train/cat.10263.jpg,False
/Users/rob/Downloads/train/cat.10264.jpg,False
/Users/rob/Downloads/train/cat.10265.jpg,False
/Users/rob/Downloads/train/cat.10266.jpg,False
/Users/rob/Downloads/train/cat.10267.jpg,False
/Users/rob/Downloads/train/cat.10268.jpg,False
/Users/rob/Downloads/train/cat.10269.jpg,False
/Users/rob/Downloads/train/cat.1027.jpg,False
/Users/rob/Downloads/train/cat.10270.jpg,False
/Users/rob/Downloads/train/cat.10271.jpg,False
/Users/rob/Downloads/train/cat.10272.jpg,False
/Users/rob/Downloads/train/cat.10273.jpg,False
/Users/rob/Downloads/train/cat.10274.jpg,False
/Users/rob/Downloads/train/cat.10275.jpg,False
/Users/rob/Downloads/train/cat.10276.jpg,False
/Users/rob/Downloads/train/cat.10277.jpg,False
/Users/rob/Downloads/train/cat.10278.jpg,False
/Users/rob/Downloads/train/cat.10279.jpg,False
/Users/rob/Downloads/train/cat.1028.jpg,False
/Users/rob/Downloads/train/cat.10280.jpg,False
/Users/rob/Downloads/train/cat.10281.jpg,False
/Users/rob/Downloads/train/cat.10282.jpg,False
/Users/rob/Downloads/train/cat.10283.jpg,False
/Users/rob/Downloads/train/cat.10284.jpg,False
/Users/rob/Downloads/train/cat.10285.jpg,False
/Users/rob/Downloads/train/cat.10286.jpg,False
/Users/rob/Downloads/train/cat.10287.jpg,False
/Users/rob/Downloads/train/cat.10288.jpg,False
/Users/rob/Downloads/train/cat.10289.jpg,False
/Users/rob/Downloads/train/cat.1029.jpg,False
/Users/rob/Downloads/train/cat.10290.jpg,False
/Users/rob/Downloads/train/cat.10291.jpg,False
/Users/rob/Downloads/train/cat.10292.jpg,False
/Users/rob/Downloads/train/cat.10293.jpg,False
/Users/rob/Downloads/train/cat.10294.jpg,False
/Users/rob/Downloads/train/cat.10295.jpg,False
/Users/rob/Downloads/train/cat.10296.jpg,False
/Users/rob/Downloads/train/cat.10297.jpg,False
/Users/rob/Downloads/train/cat.10298.jpg,False
/Users/rob/Downloads/train/cat.10299.jpg,False
/Users/rob/Downloads/train/cat.103.jpg,False
/Users/rob/Downloads/train/cat.1030.jpg,False
/Users/rob/Downloads/train/cat.10300.jpg,False
/Users/rob/Downloads/train/cat.10301.jpg,False
/Users/rob/Downloads/train/cat.10302.jpg,False
/Users/rob/Downloads/train/cat.10303.jpg,False
/Users/rob/Downloads/train/cat.10304.jpg,False
/Users/rob/Downloads/train/cat.10305.jpg,False
/Users/rob/Downloads/train/cat.10306.jpg,False
/Users/rob/Downloads/train/cat.10307.jpg,False
/Users/rob/Downloads/train/cat.10308.jpg,False
/Users/rob/Downloads/train/cat.10309.jpg,False
/Users/rob/Downloads/train/cat.1031.jpg,False
/Users/rob/Downloads/train/cat.10310.jpg,False
/Users/rob/Downloads/train/cat.10311.jpg,False
/Users/rob/Downloads/train/cat.10312.jpg,False
/Users/rob/Downloads/train/cat.10313.jpg,False
/Users/rob/Downloads/train/cat.10314.jpg,False
/Users/rob/Downloads/train/cat.10315.jpg,False
/Users/rob/Downloads/train/cat.10316.jpg,False
/Users/rob/Downloads/train/cat.10317.jpg,False
/Users/rob/Downloads/train/cat.10318.jpg,False
/Users/rob/Downloads/train/cat.10319.jpg,False
/Users/rob/Downloads/train/cat.1032.jpg,False
/Users/rob/Downloads/train/cat.10320.jpg,False
/Users/rob/Downloads/train/cat.10321.jpg,False
/Users/rob/Downloads/train/cat.10322.jpg,False
/Users/rob/Downloads/train/cat.10323.jpg,False
/Users/rob/Downloads/train/cat.10324.jpg,False
/Users/rob/Downloads/train/cat.10325.jpg,False
/Users/rob/Downloads/train/cat.10326.jpg,False
/Users/rob/Downloads/train/cat.10327.jpg,False
/Users/rob/Downloads/train/cat.10328.jpg,False
/Users/rob/Downloads/train/cat.10329.jpg,False
/Users/rob/Downloads/train/cat.1033.jpg,False
/Users/rob/Downloads/train/cat.10330.jpg,False
/Users/rob/Downloads/train/cat.10331.jpg,False
/Users/rob/Downloads/train/cat.10332.jpg,False
/Users/rob/Downloads/train/cat.10333.jpg,False
/Users/rob/Downloads/train/cat.10334.jpg,False
/Users/rob/Downloads/train/cat.10335.jpg,False
/Users/rob/Downloads/train/cat.10336.jpg,False
/Users/rob/Downloads/train/cat.10337.jpg,False
/Users/rob/Downloads/train/cat.10338.jpg,False
/Users/rob/Downloads/train/cat.10339.jpg,False
/Users/rob/Downloads/train/cat.1034.jpg,False
/Users/rob/Downloads/train/cat.10340.jpg,False
/Users/rob/Downloads/train/cat.10341.jpg,False
/Users/rob/Downloads/train/cat.10342.jpg,False
/Users/rob/Downloads/train/cat.10343.jpg,False
/Users/rob/Downloads/train/cat.10344.jpg,False
/Users/rob/Downloads/train/cat.10345.jpg,False
/Users/rob/Downloads/train/cat.10346.jpg,False
/Users/rob/Downloads/train/cat.10347.jpg,False
/Users/rob/Downloads/train/cat.10348.jpg,False
/Users/rob/Downloads/train/cat.10349.jpg,False
/Users/rob/Downloads/train/cat.1035.jpg,False
/Users/rob/Downloads/train/cat.10350.jpg,False
/Users/rob/Downloads/train/cat.10351.jpg,False
/Users/rob/Downloads/train/cat.10352.jpg,False
/Users/rob/Downloads/train/cat.10353.jpg,False
/Users/rob/Downloads/train/cat.10354.jpg,False
/Users/rob/Downloads/train/cat.10355.jpg,False
/Users/rob/Downloads/train/cat.10356.jpg,False
/Users/rob/Downloads/train/cat.10357.jpg,False
/Users/rob/Downloads/train/cat.10358.jpg,False
/Users/rob/Downloads/train/cat.10359.jpg,False
/Users/rob/Downloads/train/cat.1036.jpg,False
/Users/rob/Downloads/train/cat.10360.jpg,False
/Users/rob/Downloads/train/cat.10361.jpg,False
/Users/rob/Downloads/train/cat.10362.jpg,False
/Users/rob/Downloads/train/cat.10363.jpg,False
/Users/rob/Downloads/train/cat.10364.jpg,False
/Users/rob/Downloads/train/cat.10365.jpg,False
/Users/rob/Downloads/train/cat.10366.jpg,False
/Users/rob/Downloads/train/cat.10367.jpg,False
/Users/rob/Downloads/train/cat.10368.jpg,False
/Users/rob/Downloads/train/cat.10369.jpg,False
/Users/rob/Downloads/train/cat.1037.jpg,False
/Users/rob/Downloads/train/cat.10370.jpg,False
/Users/rob/Downloads/train/cat.10371.jpg,False
/Users/rob/Downloads/train/cat.10372.jpg,False
/Users/rob/Downloads/train/cat.10373.jpg,False
/Users/rob/Downloads/train/cat.10374.jpg,False
/Users/rob/Downloads/train/cat.10375.jpg,False
/Users/rob/Downloads/train/cat.10376.jpg,False
/Users/rob/Downloads/train/cat.10377.jpg,False
/Users/rob/Downloads/train/cat.10378.jpg,False
/Users/rob/Downloads/train/cat.10379.jpg,False
/Users/rob/Downloads/train/cat.1038.jpg,False
/Users/rob/Downloads/train/cat.10380.jpg,False
/Users/rob/Downloads/train/cat.10381.jpg,False
/Users/rob/Downloads/train/cat.10382.jpg,False
/Users/rob/Downloads/train/cat.10383.jpg,False
/Users/rob/Downloads/train/cat.10384.jpg,False
/Users/rob/Downloads/train/cat.10385.jpg,False
/Users/rob/Downloads/train/cat.10386.jpg,False
/Users/rob/Downloads/train/cat.10387.jpg,False
/Users/rob/Downloads/train/cat.10388.jpg,False
/Users/rob/Downloads/train/cat.10389.jpg,False
/Users/rob/Downloads/train/cat.1039.jpg,False
/Users/rob/Downloads/train/cat.10390.jpg,False
/Users/rob/Downloads/train/cat.10391.jpg,False
/Users/rob/Downloads/train/cat.10392.jpg,False
/Users/rob/Downloads/train/cat.10393.jpg,False
/Users/rob/Downloads/train/cat.10394.jpg,False
/Users/rob/Downloads/train/cat.10395.jpg,False
/Users/rob/Downloads/train/cat.10396.jpg,False
/Users/rob/Downloads/train/cat.10397.jpg,False
/Users/rob/Downloads/train/cat.10398.jpg,False
/Users/rob/Downloads/train/cat.10399.jpg,False
/Users/rob/Downloads/train/cat.104.jpg,False
/Users/rob/Downloads/train/cat.1040.jpg,False
/Users/rob/Downloads/train/cat.10400.jpg,False
/Users/rob/Downloads/train/cat.10401.jpg,False
/Users/rob/Downloads/train/cat.10402.jpg,False
/Users/rob/Downloads/train/cat.10403.jpg,False
/Users/rob/Downloads/train/cat.10404.jpg,False
/Users/rob/Downloads/train/cat.10405.jpg,False
/Users/rob/Downloads/train/cat.10406.jpg,False
/Users/rob/Downloads/train/cat.10407.jpg,False
/Users/rob/Downloads/train/cat.10408.jpg,False
/Users/rob/Downloads/train/cat.10409.jpg,False
/Users/rob/Downloads/train/cat.1041.jpg,False
/Users/rob/Downloads/train/cat.10410.jpg,False
/Users/rob/Downloads/train/cat.10411.jpg,False
/Users/rob/Downloads/train/cat.10412.jpg,False
/Users/rob/Downloads/train/cat.10413.jpg,False
/Users/rob/Downloads/train/cat.10414.jpg,False
/Users/rob/Downloads/train/cat.10415.jpg,False
/Users/rob/Downloads/train/cat.10416.jpg,False
/Users/rob/Downloads/train/cat.10417.jpg,False
/Users/rob/Downloads/train/cat.10418.jpg,False
/Users/rob/Downloads/train/cat.10419.jpg,False
/Users/rob/Downloads/train/cat.1042.jpg,False
/Users/rob/Downloads/train/cat.10420.jpg,False
/Users/rob/Downloads/train/cat.10421.jpg,False
/Users/rob/Downloads/train/cat.10422.jpg,False
/Users/rob/Downloads/train/cat.10423.jpg,False
/Users/rob/Downloads/train/cat.10424.jpg,False
/Users/rob/Downloads/train/cat.10425.jpg,False
/Users/rob/Downloads/train/cat.10426.jpg,False
/Users/rob/Downloads/train/cat.10427.jpg,False
/Users/rob/Downloads/train/cat.10428.jpg,False
/Users/rob/Downloads/train/cat.10429.jpg,False
/Users/rob/Downloads/train/cat.1043.jpg,False
/Users/rob/Downloads/train/cat.10430.jpg,False
/Users/rob/Downloads/train/cat.10431.jpg,False
/Users/rob/Downloads/train/cat.10432.jpg,False
/Users/rob/Downloads/train/cat.10433.jpg,False
/Users/rob/Downloads/train/cat.10434.jpg,False
/Users/rob/Downloads/train/cat.10435.jpg,False
/Users/rob/Downloads/train/cat.10436.jpg,False
/Users/rob/Downloads/train/cat.10437.jpg,False
/Users/rob/Downloads/train/cat.10438.jpg,False
/Users/rob/Downloads/train/cat.10439.jpg,False
/Users/rob/Downloads/train/cat.1044.jpg,False
/Users/rob/Downloads/train/cat.10440.jpg,False
/Users/rob/Downloads/train/cat.10441.jpg,False
/Users/rob/Downloads/train/cat.10442.jpg,False
/Users/rob/Downloads/train/cat.10443.jpg,False
/Users/rob/Downloads/train/cat.10444.jpg,False
/Users/rob/Downloads/train/cat.10445.jpg,False
/Users/rob/Downloads/train/cat.10446.jpg,False
/Users/rob/Downloads/train/cat.10447.jpg,False
/Users/rob/Downloads/train/cat.10448.jpg,False
/Users/rob/Downloads/train/cat.10449.jpg,False
/Users/rob/Downloads/train/cat.1045.jpg,False
/Users/rob/Downloads/train/cat.10450.jpg,False
/Users/rob/Downloads/train/cat.10451.jpg,False
/Users/rob/Downloads/train/cat.10452.jpg,False
/Users/rob/Downloads/train/cat.10453.jpg,False
/Users/rob/Downloads/train/cat.10454.jpg,False
/Users/rob/Downloads/train/cat.10455.jpg,False
/Users/rob/Downloads/train/cat.10456.jpg,False
/Users/rob/Downloads/train/cat.10457.jpg,False
/Users/rob/Downloads/train/cat.10458.jpg,False
/Users/rob/Downloads/train/cat.10459.jpg,False
/Users/rob/Downloads/train/cat.1046.jpg,False
/Users/rob/Downloads/train/cat.10460.jpg,False
/Users/rob/Downloads/train/cat.10461.jpg,False
/Users/rob/Downloads/train/cat.10462.jpg,False
/Users/rob/Downloads/train/cat.10463.jpg,False
/Users/rob/Downloads/train/cat.10464.jpg,False
/Users/rob/Downloads/train/cat.10465.jpg,False
/Users/rob/Downloads/train/cat.10466.jpg,False
/Users/rob/Downloads/train/cat.10467.jpg,False
/Users/rob/Downloads/train/cat.10468.jpg,False
/Users/rob/Downloads/train/cat.10469.jpg,False
/Users/rob/Downloads/train/cat.1047.jpg,False
/Users/rob/Downloads/train/cat.10470.jpg,False
/Users/rob/Downloads/train/cat.10471.jpg,False
/Users/rob/Downloads/train/cat.10472.jpg,False
/Users/rob/Downloads/train/cat.10473.jpg,False
/Users/rob/Downloads/train/cat.10474.jpg,False
/Users/rob/Downloads/train/cat.10475.jpg,False
/Users/rob/Downloads/train/cat.10476.jpg,False
/Users/rob/Downloads/train/cat.10477.jpg,False
/Users/rob/Downloads/train/cat.10478.jpg,False
/Users/rob/Downloads/train/cat.10479.jpg,False
/Users/rob/Downloads/train/cat.1048.jpg,False
/Users/rob/Downloads/train/cat.10480.jpg,False
